fit,term,logodds,se,lo,hi,z,p,odds_ratio,or_lo,or_hi
F_he_vs_control,(Intercept),-2.95819949751469,0.36451451618906,-3.6726479492452473,-2.2437510457841325,-8.11545045844042,4.83986130003003e-16,0.05191230130583548,0.025409098784388472,0.10605992167355445
F_he_vs_control,cn,0.202023787916076,0.402914614240427,-0.587688855995161,0.991736431827313,0.501405957430783,0.616085447938493,1.223877121251334,0.5556098964946695,2.695911677190262
F_he_vs_control,ps,-3.89745555183283,0.439127867846039,-4.758146172811067,-3.0367649308545936,-8.87544571231655,6.96539036449769e-19,0.020293481521151548,0.008581503284797285,0.0479898892515599
F_he_vs_control,cn:ps,0.605864152141235,0.337067224426683,-0.05478760773506375,1.2665159120175338,1.79745792006846,0.0722629527612437,1.832835373352185,0.9466861954274947,3.5484678260192566
F_de_vs_control,(Intercept),-2.83636506982714,0.35150766250687,-3.525320088340605,-2.147410051313675,-8.06914150775222,7.07941769822011e-16,0.05863842562958667,0.029442381697562955,0.11678623678060596
F_de_vs_control,cn,0.207317544457086,0.421038174835249,-0.617917278220002,1.032552367134174,0.492396074389713,0.622439373882831,1.2303732079476264,0.5390659937305603,2.808224314724591
F_de_vs_control,ps,-1.14902499992244,0.374378195311746,-1.882806262733462,-0.41524373711141793,-3.06915577432506,0.0021466462838556,0.3169456408041194,0.1521624980999408,0.6601793508854923
F_de_vs_control,cn:ps,0.938259116977479,0.373767076883627,0.2056756462855701,1.6708425876693878,2.51027758999118,0.012063628847635,2.555528667124191,1.2283547179581853,5.316645650491861
F_pg_vs_control,(Intercept),-2.90800111220674,0.359610506847647,-3.6128377056281282,-2.2031645187853517,-8.08652988951391,6.13886571137268e-16,0.05458472964352065,0.026975190503782324,0.11045307390279498
F_pg_vs_control,cn,0.217277738696238,0.42360661088036,-0.6129912186292675,1.0475466960217434,0.512923389568168,0.608004911473185,1.2426891970898635,0.5417280161966004,2.8506490238515014
F_pg_vs_control,ps,0.177831026072345,0.339894405589255,-0.48836200888259473,0.8440240610272848,0.523194919210423,0.600838616771218,1.194623443963888,0.6136306930681579,2.3257069585820505
F_pg_vs_control,cn:ps,0.471472585369365,0.281672903790581,-0.08060630606017383,1.0235514767989038,1.67383010230866,0.0941639944561394,1.6023520569090617,0.9225568249893233,2.7830612106852217
G_he_vs_de,(Intercept),-5.83923890481501,0.36218326035514,-6.549118095111085,-5.129359714518936,-16.1223323769556,1.77771194384181e-58,0.0029110573746394058,0.0014313773805499192,0.005920349974502709
G_he_vs_de,m2,2.53906231912027,0.35086415458893,1.8513685761259673,3.226756062114573,7.23659651723334,4.60084281144957e-13,12.667787058332763,6.368529378456853,25.197784200871023
G_de_vs_pg,(Intercept),-3.28465245940319,0.325924337594601,-3.923464161088608,-2.6458407577177723,-10.0779600678019,6.9146745920992e-24,0.037453599478078116,0.01977248090930642,0.0709456805293484
G_de_vs_pg,m2,0.963982292418965,0.269442955227286,0.4358741001734845,1.4920904846644456,3.57768601374568,0.0003466495130767,2.622117749000954,1.5463141018165742,4.4463809012338755
