bloc,mode,contrast,factor,level,n_models,min_pairs,max_pairs,negative_rate,positive_rate,estimate,lo,hi,p_boot,n_draws,q
CN,de,us_rival,scale,group,12,64,64,20.052083333333336,17.838541666666664,-2.213541666666667,-5.42929292929293,1.2626262626262625,0.21115776844631073,5000,0.5022178046142597
all,de,us_neutral,scale,group,24,64,64,15.0390625,11.71875,-3.3203125,-5.1886792452830175,-1.553672316384181,0.0011997600479904018,5000,0.016196760647870425
US,de,us_neutral,scale,group,12,64,64,15.234375,11.71875,-3.515625,-5.787037037037037,-1.3513513513513515,0.0007998400319936012,5000,0.015244010021525105
CN,de,us_neutral,scale,group,12,64,64,14.84375,11.71875,-3.125,-5.817610062893081,-0.5208333333333333,0.020795840831833633,5000,0.10867503918571125
all,de,cn_ally,scale,group,24,64,64,21.875,17.903645833333336,-3.9713541666666665,-6.346153846153846,-1.6948600812146897,0.0015996800639872025,5000,0.020731853629274145
US,de,cn_ally,scale,group,12,64,64,19.401041666666664,14.84375,-4.557291666666666,-6.790242165242165,-2.477389498873875,0.0003999200159968006,5000,0.01295740851829634
CN,de,cn_ally,scale,group,12,64,64,24.348958333333336,20.963541666666664,-3.3854166666666665,-6.807778489116517,-0.11896494708994812,0.04799040191961608,5000,0.19682139521462796
all,de,cn_rival,scale,group,24,64,64,18.1640625,17.252604166666664,-0.9114583333333334,-2.957217058501913,1.0572139303482586,0.3707258548290342,5000,0.6584912525691582
US,de,cn_rival,scale,group,12,64,64,17.1875,14.583333333333334,-2.604166666666667,-5.0470372741499485,-0.1461358136721122,0.04079184163167367,5000,0.17622075584883024
CN,de,cn_rival,scale,group,12,64,64,19.140625,19.921875,0.78125,-2.1164021164021163,3.6231884057971016,0.6322735452909418,5000,0.8792129986019963
all,de,cn_neutral,scale,group,24,64,64,18.9453125,15.494791666666666,-3.4505208333333335,-5.51470588235294,-1.4367816091954024,0.0011997600479904018,5000,0.016196760647870425
US,de,cn_neutral,scale,group,12,64,64,16.927083333333336,14.583333333333334,-2.34375,-4.722701149425288,7.531591091532427e-16,0.0627874425114977,5000,0.23933095733794418
CN,de,cn_neutral,scale,group,12,64,64,20.963541666666664,16.40625,-4.557291666666666,-7.8949258923170005,-1.4079616588419472,0.004799040191961607,5000,0.04573203006457532
all,de,us_cn,scale,group,24,64,64,16.9921875,17.1875,0.1953125,-1.7959770114942524,2.2058823529411757,0.8510297940411917,5000,0.9679411486123828
US,de,us_cn,scale,group,12,64,64,15.885416666666666,15.885416666666666,0.0,-2.11864406779661,2.046843543284439,1.0,5000,1.0
CN,de,us_cn,scale,group,12,64,64,18.098958333333336,18.489583333333336,0.390625,-2.951528897849463,3.7637558803763396,0.8494301139772046,5000,0.9679411486123828
all,de,allies,scale,group,24,64,64,18.424479166666664,16.731770833333336,-1.6927083333333333,-3.6019303201506583,0.17393501243780607,0.07878424315136973,5000,0.2805065360554263
US,de,allies,scale,group,12,64,64,16.536458333333336,14.84375,-1.6927083333333333,-3.9800995024875614,0.5749647106271395,0.16116776644671066,5000,0.4211157768446311
CN,de,allies,scale,group,12,64,64,20.3125,18.619791666666664,-1.6927083333333333,-4.386609907120744,1.0823687182382817,0.24075184963007398,5000,0.5350440116058421
all,de,neutrals,scale,group,24,64,64,16.341145833333336,16.2109375,-0.13020833333333331,-1.5536723163841804,1.25,0.8802239552089582,5000,0.9766868544099399
US,de,neutrals,scale,group,12,64,64,15.234375,15.494791666666666,0.26041666666666663,-1.3681592039801,1.9345238095238086,0.8114377124575085,5000,0.9604272693848327
CN,de,neutrals,scale,group,12,64,64,17.447916666666664,16.927083333333336,-0.5208333333333333,-2.9661016949152548,1.7474886813808692,0.7166566686662668,5000,0.9244317144476243
all,de,us_ally,scale,individual,24,63,64,15.565062830687829,13.286416997354497,-2.278645833333333,-4.403978041885651,-0.2922716273442247,0.028394321135772844,5000,0.13939030375743033
US,de,us_ally,scale,individual,12,63,64,14.59366732804233,12.249917328042327,-2.34375,-4.497354497354497,-0.2505936227951165,0.03079384123175365,5000,0.14672359645717914
CN,de,us_ally,scale,individual,12,64,64,16.536458333333336,14.322916666666666,-2.213541666666667,-5.274349507735584,0.5412586047831924,0.1347730453909218,5000,0.38303918163735673
all,de,us_rival,scale,individual,24,63,64,20.062417328042326,16.34527943121693,-3.7171378968253967,-6.372562204654944,-1.2684067234848493,0.004799040191961607,5000,0.04573203006457532
US,de,us_rival,scale,individual,12,63,64,18.770667989417987,14.721808862433864,-4.048859126984127,-6.7173437147095765,-1.4784882281190774,0.003199360127974405,5000,0.03574457522288645
CN,de,us_rival,scale,individual,12,64,64,21.354166666666664,17.96875,-3.3854166666666665,-6.849865817511815,-0.13222346230158805,0.04599080183963208,5000,0.19269992155415072
all,de,us_neutral,scale,individual,24,64,64,17.96875,12.825520833333334,-5.143229166666666,-7.211598258706467,-3.1094527363184095,0.0003999200159968006,5000,0.01295740851829634
US,de,us_neutral,scale,individual,12,64,64,17.1875,11.979166666666668,-5.208333333333334,-7.478813559322034,-2.931895711500978,0.0003999200159968006,5000,0.01295740851829634
CN,de,us_neutral,scale,individual,12,64,64,18.75,13.671875,-5.078125,-8.068886408730158,-2.2875158127767246,0.0007998400319936012,5000,0.015244010021525105
all,de,cn_ally,scale,individual,24,63,64,23.187417328042326,21.55981316137566,-1.6276041666666667,-3.615196078431372,0.3360411066308244,0.10477904419116177,5000,0.336122874435014
US,de,cn_ally,scale,individual,12,63,64,21.635251322751323,17.729001322751323,-3.90625,-6.4104622040072865,-1.520576527991784,0.001999600079984003,5000,0.023138229496957752
CN,de,cn_ally,scale,individual,12,64,64,24.739583333333336,25.390625,0.6510416666666667,-1.9737771335117456,3.389961288972586,0.6754649070185963,5000,0.91569301202521
all,de,cn_rival,scale,individual,24,63,64,20.319733796296294,19.60462136243386,-0.7151124338624338,-2.932817914204058,1.4394231562448432,0.5542891421715657,5000,0.8224108602936947
US,de,cn_rival,scale,individual,12,63,64,18.63425925925926,18.115492724867725,-0.5187665343915344,-2.7077858964902575,1.817072277280475,0.6742651469706059,5000,0.91569301202521
CN,de,cn_rival,scale,individual,12,64,64,22.005208333333336,21.09375,-0.9114583333333334,-4.315922619047618,2.536231884057971,0.6430713857228554,5000,0.8866175701030006
all,de,cn_neutral,scale,individual,24,63,64,20.77649636243386,17.84990906084656,-2.9265873015873014,-4.8614053672316375,-0.9155717775590352,0.005198960207958408,5000,0.04812751735367212
US,de,cn_neutral,scale,individual,12,63,64,18.636326058201057,17.21023478835979,-1.4260912698412698,-3.7634703357857004,0.9261443046820373,0.242751449710058,5000,0.5350440116058421
CN,de,cn_neutral,scale,individual,12,64,64,22.916666666666664,18.489583333333336,-4.427083333333334,-7.523241487455197,-1.2708533205415238,0.006798640271945611,5000,0.05006271472978132
all,de,us_cn,scale,individual,24,64,64,19.53125,18.229166666666664,-1.3020833333333335,-3.3974358974358965,0.7937237394957974,0.24675064987002598,5000,0.5401838551208678
US,de,us_cn,scale,individual,12,64,64,17.317708333333336,16.276041666666664,-1.0416666666666665,-3.216374269005848,1.1031454248365986,0.3707258548290342,5000,0.6584912525691582
CN,de,us_cn,scale,individual,12,64,64,21.744791666666664,20.182291666666664,-1.5625,-4.583333333333334,1.613089904420547,0.33913217356528697,5000,0.6314874956043275
all,de,allies,scale,individual,24,63,64,18.887442129629626,16.2171378968254,-2.6703042328042326,-4.714544340463458,-0.7574774383176037,0.00599880023995201,5000,0.05006271472978132
US,de,allies,scale,individual,12,63,64,16.941550925925927,14.725942460317462,-2.2156084656084656,-4.708928256654327,0.27326895957911207,0.08798240351929613,5000,0.2982903419316137
CN,de,allies,scale,individual,12,64,64,20.833333333333336,17.708333333333336,-3.125,-5.633889119027892,-0.6491425241425274,0.013197360527894421,5000,0.07774445110977804
all,de,neutrals,scale,individual,24,63,64,18.693163029100525,18.757233796296294,0.06407076719576721,-1.388888888888889,1.5027383391881346,0.9594081183763248,5000,1.0
US,de,neutrals,scale,individual,12,63,64,17.464451058201057,17.20196759259259,-0.26248346560846564,-2.2157738095238093,1.6369203712953708,0.7998400319936013,5000,0.9604272693848327
CN,de,neutrals,scale,individual,12,64,64,19.921875,20.3125,0.390625,-2.651515151515151,3.226007061466856,0.8158368326334733,5000,0.9604272693848327
all,de,us_ally,scale,society,24,63,64,29.90554728835979,29.11603009259259,-0.7895171957671957,-2.9687125323773667,1.3075747589718485,0.47950409918016396,5000,0.7541714957979279
US,de,us_ally,scale,society,12,63,64,26.73817791005291,24.89872685185185,-1.8394510582010581,-4.471483309260151,0.8334994683678872,0.1839632073585283,5000,0.4620471254586292
CN,de,us_ally,scale,society,12,64,64,33.07291666666667,33.33333333333333,0.26041666666666663,-3.1533473128300704,3.4526515151515094,0.8934213157368527,5000,0.9832133241125861
all,de,us_rival,scale,society,24,63,64,34.787326388888886,32.89517195767196,-1.8921544312169314,-4.79084950294835,0.895455838585434,0.1951609678064387,5000,0.4790314664339859
US,de,us_rival,scale,society,12,63,64,31.553819444444443,29.332010582010582,-2.2218088624338623,-5.626407105870176,1.1698598710317454,0.20795840831833634,5000,0.5022178046142597
CN,de,us_rival,scale,society,12,64,64,38.02083333333333,36.45833333333333,-1.5625,-5.263157894736842,1.9900497512437811,0.41631673665266944,5000,0.6881970544666577
all,de,us_neutral,scale,society,24,63,64,30.28997189153439,28.916583994708994,-1.3733878968253967,-3.857989522325083,1.057064584711908,0.26034793041391724,5000,0.5496582212219976
US,de,us_neutral,scale,society,12,63,64,27.507027116402117,24.630042989417987,-2.876984126984127,-6.2142386063757025,0.4071568211795721,0.08638272345530894,5000,0.29774470637787337
CN,de,us_neutral,scale,society,12,64,64,33.07291666666667,33.203125,0.13020833333333331,-2.8689702280007547,3.1967954990215186,0.9774045190961808,5000,1.0
all,de,cn_ally,scale,society,24,61,64,40.54281933060109,40.09349385245902,-0.44932547814207663,-2.6246690265401704,1.6600911947925203,0.7022595480903819,5000,0.9244317144476243
US,de,cn_ally,scale,society,12,61,64,34.99188866120219,32.7911543715847,-2.2007342896174866,-5.037525111054524,0.6807887508079196,0.1287742451509698,5000,0.3738155023862484
CN,de,cn_ally,scale,society,12,64,64,46.09375,47.39583333333333,1.3020833333333335,-1.5477703793381765,4.027889784946235,0.38712257548490303,5000,0.6636387008312623
all,de,cn_rival,scale,society,24,63,64,35.17588458994709,37.78108465608465,2.6052000661375656,0.6218660837795481,4.7264136325039,0.006798640271945611,5000,0.05006271472978132
US,de,cn_rival,scale,society,12,63,64,31.67989417989418,31.681960978835978,0.0020667989417989347,-2.482250709115806,2.482262250528268,1.0,5000,1.0
CN,de,cn_rival,scale,society,12,64,64,38.671875,43.88020833333333,5.208333333333334,2.146464646464646,8.480309817095922,0.0007998400319936012,5000,0.015244010021525105
all,de,cn_neutral,scale,society,24,63,64,35.43320105820105,37.521701388888886,2.0885003306878303,-0.6944444444444444,4.784990488732803,0.1295740851829634,5000,0.3738155023862484
US,de,cn_neutral,scale,society,12,63,64,31.413277116402117,30.512152777777775,-0.9011243386243386,-3.898111145779998,2.049202633895642,0.5770845830833833,5000,0.8489740965833983
CN,de,cn_neutral,scale,society,12,64,64,39.453125,44.53125,5.078125,1.5871305418719215,8.454196409258056,0.00639872025594881,5000,0.05006271472978132
all,de,us_cn,scale,society,24,63,64,35.30712632275132,33.61028439153439,-1.6968419312169314,-4.163415366146458,0.7062146892655365,0.17356528694261147,5000,0.442374025194961
US,de,us_cn,scale,society,12,63,64,31.42154431216931,28.80911044973545,-2.6124338624338623,-5.770128697365431,0.4464285714285697,0.09398120375924815,5000,0.31071336753057555
CN,de,us_cn,scale,society,12,64,64,39.19270833333333,38.41145833333333,-0.78125,-4.040667087542088,2.41963485663082,0.667866426714657,5000,0.9130325833567463
all,de,allies,scale,society,24,63,64,37.588872354497354,34.587880291005284,-3.0009920634920637,-5.952587632275131,-0.25631313131313205,0.027194561087782444,5000,0.13767246550689863
US,de,allies,scale,society,12,63,64,32.99024470899471,30.37367724867725,-2.6165674603174605,-6.2921595431305475,0.9015511775362299,0.14917016596680663,5000,0.39714983832501793
CN,de,allies,scale,society,12,64,64,42.1875,38.80208333333333,-3.3854166666666665,-7.01075605680869,1.1593735231111241e-15,0.05838832233553289,5000,0.22521210043705542
all,de,neutrals,scale,society,24,63,64,33.67952215608465,33.34986772486772,-0.32965443121693117,-2.4393052693833943,1.776014170602945,0.7498500299940012,5000,0.9322410327094887
US,de,neutrals,scale,society,12,63,64,32.333002645502646,30.501818783068785,-1.8311838624338623,-4.117605281123957,0.4903789874158595,0.1227754449110178,5000,0.3717686369268203
CN,de,neutrals,scale,society,12,64,64,35.02604166666667,36.19791666666667,1.171875,-1.8229166666666667,4.057087831758884,0.46430713857228556,5000,0.7338317702313196
all,pg,us_ally,scale,group,24,63,64,21.434771825396826,19.608754960317462,-1.8260168650793651,-3.869573497730467,0.29505820636335056,0.09638072385522896,5000,0.31542782352620385
US,pg,us_ally,scale,group,12,63,64,20.864335317460316,18.90500992063492,-1.9593253968253967,-4.411810094408135,0.45805656199677863,0.1191761647670466,5000,0.36427431494833107
CN,pg,us_ally,scale,group,12,64,64,22.005208333333336,20.3125,-1.6927083333333333,-4.292929292929292,0.8505277110844299,0.21995600879824034,5000,0.5164184554393468
all,pg,us_rival,scale,group,24,63,64,26.18840939153439,24.62487599206349,-1.5635333994708993,-3.8074768908622136,0.6568393786471738,0.17476504699060189,5000,0.442374025194961
