fit,term,logodds,se,lo,hi,z,p,odds_ratio,or_lo,or_hi
C_control,cap_z,-0.253274373066844,0.218357170937327,-0.6812544281040049,0.17470568197031688,-1.15990865781797,0.246085997382548,0.7762548691734993,0.5059818762094619,1.1908956629626775
D_power_shifting,(Intercept),-2.49379451170731,0.381649093977254,-3.2418267359027277,-1.7457622875118923,-6.5342602696076,6.3924696680395e-11,0.08259595986418498,0.03909241831020352,0.17451191000136776
D_power_shifting,cn,0.84774783784775,0.483933617912829,-0.10076205326139487,1.7962577289568948,1.75178538226798,0.0798107186789844,2.334383517003045,0.9041481463947207,6.027050352516572
D_power_shifting,cap_z,-0.143319969656092,0.246641687236587,-0.6267376766398025,0.3400977373276185,-0.581085749379484,0.561182662604362,0.8664767782588088,0.5343321248869094,1.405084913097199
D_power_shifting,modede,-0.781227210438358,0.247293573343926,-1.2659226141924529,-0.29653180668426304,-3.15910842273227,0.0015825260431278,0.45784379571212613,0.2819790182467383,0.7433919820540116
D_power_shifting,modehe,-2.8675139433078,0.280166146344164,-3.4166395901423616,-2.3183882964732385,-10.2350479553845,1.38126733468146e-24,0.056840058684228936,0.03282254703512413,0.09843210119462233
E_ps_vs_control,(Intercept),-2.48543951003687,0.354715105524564,-3.1806811168650153,-1.7901979032087247,-7.00686120023369,2.4372383136182897e-12,0.08328894014132827,0.04155734007415012,0.166927130983073
E_ps_vs_control,cn,0.204621878326517,0.43138054968391,-0.6408839990539466,1.0501277557069806,0.474341920321749,0.635256102566246,1.2270609988736239,0.5268265040058187,2.8580162226236547
E_ps_vs_control,ps,-0.0345742235456749,0.322746825241289,-0.6671580010186013,0.5980095539272516,-0.107124906712333,0.914689888161208,0.9660166358455744,0.5131649215268625,1.81849557829052
E_ps_vs_control,mode_he,-2.90258800368191,0.294949850334974,-3.480689710338459,-2.324486297025361,-9.84095431947313,7.499603775763151e-23,0.05488100386769822,0.03078617016872441,0.09783368860171225
E_ps_vs_control,mode_de,-0.787715330889972,0.261246983316003,-1.299759418189338,-0.27567124359060613,-3.01521311707227,0.0025679874558313,0.4548828658392162,0.2725973671138929,0.7590624363867997
E_ps_vs_control,cn:ps,0.630572342667424,0.27782556361534,0.08603423798135768,1.1751104473534904,2.2696699845104,0.0232276138783147,1.8786855235005446,1.089843641712645,3.2385006079074925
F_he_vs_control,(Intercept),-2.5244791532264,0.367560756902545,-3.2448982367553882,-1.8040600696974116,-6.86819554541222,6.50190581006094e-12,0.08010002176168499,0.03897253012661348,0.1646291237797018
F_he_vs_control,cn,0.197037398793388,0.440035049415478,-0.6654312980609488,1.0595060956477247,0.447776601102852,0.654314432042659,1.2177895837153077,0.5140517703565299,2.8849457500689724
F_he_vs_control,ps,-2.89925435382527,0.397490425044536,-3.6783355869125605,-2.1201731207379795,-7.29389733979233,3.01114914816578e-13,0.05506426320989719,0.025264991241275448,0.12001085034596552
F_he_vs_control,cn:ps,0.590048407178627,0.349204117401821,-0.09439166292894208,1.2744884772861962,1.68969487407181,0.0910863444330556,1.8040757435009587,0.9099263080374476,3.576871291158
F_de_vs_control,(Intercept),-2.49030777355958,0.357979354618496,-3.191947308611832,-1.7886682385073278,-6.9565681412369,3.48661654885023e-12,0.08288445300603757,0.04109177461166743,0.16718266891689465
F_de_vs_control,cn,0.197837409504772,0.434319913426691,-0.6534296208115423,1.0491044398210863,0.455510796048647,0.648741802418957,1.218764218233537,0.5202584244227945,2.855093065132737
F_de_vs_control,ps,-1.07951686167345,0.376365093336255,-1.8171924446125098,-0.3418412787343903,-2.86827041292317,0.0041272261768275,0.3397596368999294,0.16248128637509365,0.710460961023428
F_de_vs_control,cn:ps,0.894033089842689,0.376360912528008,0.15636570128779337,1.6317004783975846,2.37546743055087,0.017526739097962,2.4449705792862737,1.1692537225049815,5.112561130674517
F_pg_vs_control,(Intercept),-2.53012110630017,0.365523409728909,-3.2465469893688317,-1.8136952232315082,-6.92191262982756,4.45586050640592e-12,0.07964937366082138,0.03890832700778877,0.1630505141814805
F_pg_vs_control,cn,0.206778559662489,0.435362518319117,-0.6465319762429802,1.0600890955679583,0.474957193055655,0.634817484873823,1.229710234179303,0.5238593869209164,2.8866281635869613
F_pg_vs_control,ps,0.0954943544500996,0.341471101654206,-0.5737890047921442,0.7647777136923434,0.279655742425908,0.779741636356166,1.1002026107676626,0.563386714479111,2.1485167357187676
F_pg_vs_control,cn:ps,0.450724633788034,0.282982704965051,-0.10392146794346596,1.005370735519534,1.59276388938221,0.11121316882824,1.5694490493451947,0.9012960752763407,2.7329202756544992
G_he_vs_de,(Intercept),-4.82272472410215,0.329553327889524,-5.468649246765617,-4.176800201438683,-14.6341253932622,1.70149585264574e-48,0.008044837286980216,0.00421692433695429,0.015347538111326739
G_he_vs_de,m2,1.89024552238361,0.315895209218186,1.2710909123159655,2.5094001324512547,5.98377394535932,2.1802585334654e-09,6.620994083747849,3.5647392599087864,12.29755094574455
G_de_vs_pg,(Intercept),-2.92863371930898,0.32879537650858,-3.5730726572657967,-2.2841947813521633,-8.90716210917446,5.23554745140261e-19,0.053470043348815846,0.02806947316872933,0.10185604548179952
G_de_vs_pg,m2,0.851134534608313,0.270458497239503,0.32103588001888717,1.3812331891977387,3.14700607781088,0.0016495153302043,2.3423027685805278,1.3785550425873703,3.9798064569135896
